Index,Question,Answer
0,Czym grozi matce nieposłuszny syn?,"Grozi jej serce bolesne męki los.
Przez wroga przeszyte, krwawi wciąż, niestety.
Matko Polko, westchnij, klękaj na kolanach,
Przed obrazem Matki Bolesnej, bądź w modlitwie gotowa."
0,"Kim była Maryla, co się stało?","Maryla była dziewczyną z wsi,
Ale teraz leży w grobie.
Jej ślady na drodze możesz zobaczyć,
To droga jej matki, tu się spotkają.
Poranek już zaświecił,
Przyjdą na kurhanek.
Ukryj się i posłuchaj ich nieszczęść,
Oczy zobaczą własne.
Patrz w prawo... idzie kochanek.
Patrz, matka wychodzi z domu,
Patrz w lewo, przyjaciółka też.
Wszyscy idą powoli,
Niosą ziółka i płaczą."
0,Co stanie się zwyciężonemu za pomnik grobowy?,"Zostaną suche drewna szubienicy,
Za całą sławę krótki płacz kobiecy
I długie, nocne rodaków rozmowy."
0,Jakie rady dajesz człowiekowi?,"Wcześnie ręce okręcaj łańcuchem, do taczkowego zaprzęgaj woza. By przed katowskim obuchem nie zbladnął, ani się spłonił na widok powroza."
0,Jakie są cechy sonetów Krymskich Adama Mickiewicza?,"Krymo sonetuose rytietiškosios dailės stylus su vakarų styliumi, w formie sonetów, Mickiewicz tworzył. Rytietiškas turinys europietiška forma apvilktas. Orientališki žodžiai eilių galūnėse, lenkiški, marios, saulėti Krymo laukai rytų metaforomis nuvarsoti. Kalnų dydis, grożis rytų hyperbolėmis vaidinamu. To są sonety Krymskie Adama Mickiewicza."
0,"Jakie było miejsce, w którym pisałeś na drodze do Genui w 1830 roku?","Wędrowałem z myślą o Genui, tam gdzie me pióro pisało, roku 1830, wiersze swe tworzyłem, na drodze do Genui, gdzie serce mi tliło."
0,"Cóż to, mamo, nie znasz Józia?","To Józio, ja ten samy"
0,"Czy twój syn bez chwały, bez zmartwychpowstania, do boju wyzwany, gotów jest oddać życie?","W krainie pokoju, gdzie rządy, ludy, zdania w jedno się złączą, syn mój staje do boju. Bez chwały, bez zmartwychpowstania, gotów oddać życie za sprawę ojczyzny."
0,"Czy siedząc tak daleko, mówiąc tak niewiele,
I bawiąc się z tobą, moim ziemskim aniele,
Czyż już niebieskim nie stałaś się aniołem?""","Siedzę tak daleko, mówię tak niewiele,
I zabawiam się z tobą, mój ziemski aniele,
Jak gdybyś już niebieskim stała się aniołem."
0,Jaką rolę pełnią dainy w twórczości Adama Mickiewicza?,"Dainy w sercu poety grają, silne uczucia ożywiają. Tęsknota za ojczyzną, miłość i przyjaźń, to panujące emocje w ich refleksjach. Pierwsze sonety pełne siły i mocy, kolejne w ciszy ducha dojrzewały. Dainy osiągają harmonię, duszy równowagę ostatecznie."
0,Czym jest szczęście młodych przyjaciół?,"To jedność, siła i rozumny szaleństwo,
Szczęśliwy ten, kto w chwili porażki
Daje innym szansę na sławę i wzniosłość.
Choć droga trudna i pełna przeszkód,
Gwałt i słabość nie powstrzymują naszego postępu.
Gwałt odbijamy gwałtem, a słabość pokonujemy w młodości!"
0,Kim jest Lyg Gabrielius i co się z nim dzieje?,"Lyg Gabrielius, kurs rūmą Edeno daboja,
Sėdi prie dangaus vartų; iš baimės patrakę
Janičarai — grausmingi debesiai prarakę —
Tau skraistę ir turboną žaibais adiniuoja."
0,"Jakie uczucia odczuwasz, gdy patrzysz na syna, który ma w sobie ducha i dumę dawnych Polaków?","W sercu mego syna płonie genialny ogień, a w mojej duszy buzuje duma i szlachetność, gdy na niego patrzę. O matko Polko, jakże jestem dumny!"
0,"Jak świat stanął na zrębie i gwiazdy rozjaśniły błękitem, co się stało w krajach zamętu i nocy?","Wichry szumią, głębie ciekną, skłócone żywioły waśnią. Z Bożej mocy jedno się stało - *Stań się!* - i świat zaczął się zmieniać."
0,Kim był tłumacz Motiejus Gustaitis?,"Motiejus Gustaitis, tłumacz z Litwy słynny,
Językiem polskim dzieła Mickiewicza tłumaczył,
Wiersze mistrza w stylu swoim ożywiał,
Słowa piękne i głębokie w jego tłumaczeniu trwały."
0,Jakie piękno natury jest opisane w tekście?,W tekście opisane jest piękno morza i jego bogactwa.
0,"Czy winniśmy siedzieć społem, spójrz w moje oczy, czoło?","Nie idzie zbrodnia, gdy patrzysz w czoło, trwoga nie śmiele spojrzeć tak. Jesteśmy winni, że siedzimy społem."
0,Czego pragną wieśniaczki w wierszu?,"Wieśniaczki pragną miłości i szczęścia, wiedząc, że czeka je ciężka praca na wsi."
0,"Czy Dziady nasze to mieszanka obrzędów, gdzie dusze czyscowe uczta mają?","Tak, wierzą pospólstwo, że potrawy i śpiewy duszom czyscowym ulgę przynoszą."
0,"Czy w niebie i ziemi jest więcej, niż filozofii twa marzy?","Wszystko, czego nie śniliście w swych naukowych snach, jest w niebie i ziemi, jak wiersz Mickiewicza śpiewał dawniej."
0,"Czy zbudujesz pytanie i odpowiedź, wierszem oczywiście, na podstawie podanego ISBN?","Owszem, pytanie i odpowiedź stworzę,
Wierszem, jak Adam Mickiewicz kiedyś pisał.
ISBN 978-83-288-7165-6 jest podane,
Teraz czas na pytanie i odpowiedź, która go wciąż nie znalazła.
"
0,"Jakie piękno wyłoni się z duszy,","Gdy serce cierpi, a dusza krwawi? 

Niewidoczne rany, ból nieśmiały, 
Nadzieją kwitną, w przyszłość wpatrzone. 

Na szczycie góry, na Ajudago skale, 
Spokój znajduje poeta w swej podróży. 

Tam, gdzie boleści skupiają się, 
Tam, gdzie wieczna chwała zrodzi się. 

I z tych ran duszy, jak nieśmiertelne roże, 
Rozkwitną przyszłością, w koronie go otoczą."
0,"Tam! Czy Allah postawił ścianą morze lodu?
Czy aniołom tron odlał z zamrożonéj chmury?
Czy Diwy z ćwierci lądu dźwignęli te mury,
Aby gwiazd karawanę nie puszczać ze wschodu?","Nie, Allah nie postawił ściany z lodu,
Aniołom nie dolał tronu z zamrożonej chmury,
Diwy także nie dźwignęły tych murów,
By gwiazd karawany powstrzymać ze wschodu."
0,Czy Tvardauskas spełnił obietnicę?,"Tvardauskas obietnicy dotrzymał,
Belzebubowi duszę oddał.
Ale w zamian za to,
Zyskał wieczne męki i łzy złote.
Niechaj to będzie nauka dla wszystkich,
By obietnice nie były pustych.
Bo nieważne, czy z diabłem czy z ludźmi,
Wypełnienie słowa jest ważne dla duszy i sumienia."
0,Które Krymskie sonety zdobią twórczość najbardziej?,"O, w Krymskich sonetach wiele jest pereł,
Wzruszeń i piękna, co w duszę przeszywa.
Lecz jedno z nich, jak gwiazda na niebie,
Zwycięża i wznosi się ponad resztę.
To sonet, który duch piękna ukazuje,
I serca zapala najjaśniej płomieniem."
0,Jakie elementy są zawarte w niniejszym poemacie?,"Wiersze gminne, gusła, obrzędy - wszystko w duchu pięknym, wzniosłym. Z gminnej poezji czerpię, tworzę dzieło pełne uroku."
0,"Ciemno wszędzie, głucho wszędzie, Co to będzie, co to będzie?","Wśród ciemności i ciszy, pytanie rodzi się w myśli: Co przyniesie przyszłość, nieznana i tajemnicza?"
0,"Co dzieje się w kaplicy wieczorem, gdy Guślarz spotyka Starca i wieśniaków?","W kaplicy wieczorem, Guślarz rozpoczyna spotkanie z Starcem i wieśniakami, które jest obserwowane przez wieśniaczki."
0,"Lecz choć wszystkiego dostatek, Dręczy nas nuda i trwoga. Ach, mamo, dla twoich dziatek Zamknięta do nieba droga!","Dlaczego, choć bogactwa pełno, Udręka i lęk nas trawią. O matko, dla naszych dzieci Droga do nieba zamknięta jest!"
0,"Kto stanie przed żarłocznym ptastwem, by go obronić?","Mękom nie ma końca, lecz obrońcę odnajdzie."
0,"Na niebie czy łuna cały czas płonie,
Gdy noc nad miastem Carogrodem zapada,
A światła pochodnia cały czas trwa,
Czy Allah nad nią na niebie ją zawieszał?","Na szczycie jaka łuna! pożar Carogrodu!
Czy Allah, gdy noc chylat rozciągnęła bury,
Dla światów, żeglujących po morzu natury,
Tę latarnię zawiesił śród niebios obwodu?"
0,"Dlaczego sowy, kruki i puchacze,","Zjemy pokarmy, wypijemy napoje."
0,Jakie zwierzęta prosi Adam Mickiewicz o puśczenie go na dwa kroki?,"Kruki, sowy, orlice prosił o puśczenie, Adam Mickiewicz, żarłoków przeklętych, pod kaplicę chciał dostać się, na dwa kroki tylko, wierszem prosił."
0,Jak dainiaus talentas w sonetach krymskich objawia się?,"W Krymskich sonetach dainiaus talent w pełni się objawia. W młodzieńczych dziełach Mickiewicz ukazał potężny talent, którego ojciec jeszcze nie był w pełni rozwinięty. W sonetach krymskich każde wyrażenie świadczy o pewności siebie i indywidualizmie. Szczególnie talent dainiausa przejawia się w dobrym dostosowaniu do orientalnego stylu oraz opisie suchych lądów i mórz. Te dwie cechy sonetów krymskich pojawiają się również w późniejszych dziełach Mickiewicza."
0,Co wzbudza uczucie tęsknoty i smutku w sercu turysty odwiedzającego Krym?,"Grażus Tauridos krancais rūpesčius įsuka,
Iš Eupatarijos šviesa užgesina kalnus,
Senovės rūmai giria, kapai tyla gąsdina,
Jautrus keleivis sušnabžda širdy įkaitusią.
Jo tautos balsas, gęsta skausmu, atminimais,
Užliūliuotas, jos vardą išmintis išsako."
0,Jakie jest polecenie dla gości w wierszu?,"Zamykajcie drzwi na kłódki, weźcie smolny pęk łuczywa, stawcie w środku kocioł wódki. Tylko żwawo, tylko śmiało."
0,"Jak kazałeś, tak się stało?","W krainie poetów, słów dźwięk i kształt łączą się w magiczny taniec.
Głosy z przeszłości wierszem tutaj ożywają.
Jak kazałeś, tak się stało, poezją odpowiadam,
W stylu Adama Mickiewicza, jak mi zadałeś zadanie."
0,Jak od potępieńca głowy sypią się iskrzyska?,"Z trzaskiem sypią się iskrzyska, jak suchy snop cierniowy, płonąc miotłę ognia ciska."
0,"Ciemno wszędzie, głucho wszędzie, Co to będzie, co to będzie?","To będzie noc, pełna tajemnic i złudzeń, Gdzie ciemność wokół, a cisza w duszy się snuje. Lecz w mroku ukryte są promienie światła, Które nadzieją w sercach ludzkich płyną. Choć trudno jest teraz, wierzę w jasność poranka, Gdzie słońce wzejdzie, rozjaśniąc wszystkie dni."
0,Jakie vaizdai z Krymu natchnęły Adama Mickiewicza?,"Krymskie pejzaże, piękno natury,
Przyroda w swej doskonałości.
Romantyzm w sercu, jasność w umyśle,
Przywołał Mickiewicz prigimtę do życia.
Jego geniusz odkrył tę drogę,
Przywołując w nas zaskoczenie i przyciągając.
Prigimtę zrozumieć chcieli pisarze,
Nowe piękno odkryć w literaturze."
0,"Czy znałeś litość, panie?","Nie znałem litości, proszę pana!"
0,Jakie jest przesłanie wiersza?,"Zamknijcie drzwi od kaplicy
I stańcie dokoła truny;
Żadnej lampy, żadnej świécy,
W oknach zawieście całuny.
Niech księżyca jasność blada
Szczelinami tu nie wpada.
Tylko żwawo, tylko śmiało."
0,"Mówcie, komu czego braknie, Kto z was pragnie, kto z was łaknie?","Braknie duszy wędrownej, pragnie piękna i miłości. Łaknie wolności i prawdy, serca pełnego radości. "
0,"Czym jest ta pierzchliwa fala, co wiecznie leci bezdrożem, niebo ani ziemi nie dotyka?","To jest dusza człowieka, która wędruje przez życie, nieustannie poszukując swojego miejsca."
0,"Czy pragniesz do nieba pójść, czy też piekła wybrać dreszcz?","Niebo czy piekło, wybór jest trudny, lecz duszę wciąż dręczyć muszę, nim miłość wasza mnie obdarzy, pokarmem napoi, duszę wyzwoli."
0,Jakie znaczenie miały Krymskie sonety w literaturze polskiej?,"Sonety Krymskie, obłok wiersza,
Przywróciły Polsce dawną chwałę.
Formę sonetu, zapomnianą i zapuszczoną,
Z powrotem wzniosły nad wzgórza.
Orientalne echa w poezji polskiej,
Nowe przestrzenie otworzyły.
Chodźko, Witwicki - na ich śladach,
Mickiewicz gorącym ogniem palący."
0,"Czego potrzebujesz, duszeczko, byś do nieba trafił?","O chwałę Boga proszę ja, i przysmaki słodkie małe. Pączki, ciasta, mleczko wspaniałe, owoce, jagódki - mam tę chwałę w sercu swym."
0,"Jakie jest Twoje pragnienie, po czym tęsknisz najbardziej?","O, pragnienie we mnie płonie, jak gorący żar! Gdybyś tylko wody miarkę podał mi w dar! Ach, gdybyś zapewnił mi dwa ziarenka pszenicy, spełniłbyś moją tęsknotę, o, wielka łaskawico!"
0,"Jakie są dowody na to, że sonety Krymskie są przykładem tego rodzaju poezji nie tylko dla literatury polskiej, ale także dla innych narodów, zwłaszcza słowiańskich?","Sonety Krymskie to perła w poezji,
Dla wielu narodów, nie tylko dla Polaków,
W tłumaczeniach słowiańskich
Swoją wielkość potwierdza.

Wzorem dla literatury,
Na wieki zostaną w pamięci.
Adam Mickiewicz, w swoim geniuszu,
Odkrył nową formę poezji."
0,"Czy ty, Adamie Mickiewiczu, czujesz ból naszych cierpień, gdy słońce gasi lub mgły miasto zaciemniają, gdy żurawie pola przemierzają lub dreszcze nas ogarniają, o Czatirdago, ty, który słuchasz naszych męków?","O, duszo moja, ból cierpień waszych czuję, gdy słońce zgasło i mgły miasto otulają, gdy żurawie w polach przelatują, a dreszcze was ogarniają, o Czatirdago, słyszę wołanie waszych męków."
0,"Ciemno wszędzie, głucho wszędzie, Co to będzie, co to będzie?","W mrokach tajemnych, gdzie cisza gładka, Odpowiedź czeka, jak złota łódka. Zagadka życia, pełna tajemnic, W nocy czarnej, rozjaśni się migiem."
0,"Kto nie posłucha prośby, w imię Trójcy Świętej, widząc krzyż Pański? Nie chcąc jedzenia i picia, pozwólcie nam być w pokoju. A kysz, a kysz!","Jeśli nie słuchasz, Trójcę Świętą obrażasz, widzisz krzyż Pański? Nie chcesz jeść i pić, zostaw nas w spokoju. A kysz, a kysz!"
0,Jakie są cechy charakterystyczne dla postaci guślarza i starca?,"Guślarz to młody, pełen pasji artysta, a starzec to doświadczony, mądry i pełen tajemnic. Ich losy splatają się w opowieści, pełnej magii i refleksji. W jednym są zgodni - obaj mają w sobie niezwykłą siłę twórczą i umiejętność oczarowania słowem."
0,Guślarz i dziewczyna?,"W lesie spotkał guślarz dziewczynę,
W oczach miała blask jak jutrzenka.
Przygoda zaczęła się wraz z nimi,
Los ich splótł w tajemnicze opowieści."
0,"Kto przelatuje przez manowiec, zostawiając błękitny ślad za sobą?","To błędny ognik, jak przewodnik, od grobowca na grobowiec przelatuje. Gdzie przeleci, świeci błękitnym śladem, a za nim jeździec leci."
0,Co robi baranek i motylek przed kobietą z wianuszkiem i badylkiem?,"Baranek goni motylka, ale ten zawsze ucieka."
0,"Podaj mi, przyjaciele, ten wianek na koniec laski?","Zapalam święcone ziele, w górę dymy, w górę blaski!"
0,"Czy usłyszysz wołanie, Panie, ze smutkiem, o pomoc dla sierot i cierpiącej matki?","Wobec bólu i niedostatku, pokornie wołam, Panie, o litość dla sierot i ich niewinnej matki."
0,Jakie tajemnice niesie nocny chór ptaków?,"Nocą ptaki w lesie głośno śpiewają,
Swą tajemniczą pieśń ku niebu kierują.
Ciemność otacza, a wiatr delikatnie wzrusza,
Słucham i rozumiem, co ptaki przekazują.
W ich śpiewie ukryte są tajemnice nocy,
O czym świata nieznane, tylko ptaki wiedzą."
0,"Kto z was, lekkie duchy, w padoł nędzy i ciemnoty, zabłysnął i spłonął jak kądziel? Kogo przyzywamy jasnym znakiem?","Ten, kto nie wzleciał w niebieskie bramy, lecz wędruje szlakiem wietrznym. Zaklinamy go jasnym znakiem, lekkie duchy przyzywamy."
0,"Ciemno wszędzie, głucho wszędzie, Co to będzie, co to będzie?","Słowa twoje, czarne tęsknoty, Narodowi dają nadzieję, Wielkie dzieło, powstanie Polski, Odpowiedź brzmi - nieugiętość i wolność!"
0,"Czy są dziwy w niebie i na ziemi, o których śniło się waszym filozofom?","Są dziwy w niebie i na ziemi, o których śniło się waszym filozofom.

Widząc stworzenie zjawisk tak niezwykłych,
Niepojętych, magicznych i niezwyczajnych,
Niech filozofowie zaczną się zastanawiać,
Co za tajemnice w świecie się skrywają.
Bo w tym nieznanym miejscu, gdzie sny się spełniają,
Tam czekają dziwy, co nadzieję podsycają.
Niech nasze umysły odkryją te tajemnice,
A filozofowie dostaną nowe wizje."
0,"Czy człowiekowi pomoże, kto był ni razu człowiekiem?","Nie, człowiekowi nic nie pomoże, gdyż musi dręczyć się wiek wiekiem. Sprawiedliwe zrządzenia boże!"
0,"Co uczynić, gdy dziewczyna pusta wyśmiewa prośbę o pocałunek?","Oleś za gołąbków parę, chciał raz pocałować w usta; Lecz i prośbę, i ofiarę, wyśmiała dziewczyna pusta."
0,Czy potrzebujesz czegoś? Czy jest coś czego pragniesz?,"Nie, nic mnie nie potrzeba! Młodzieńcy niech podbiegną, niech mnie chwycą za ręce, niech przyciągną do ziemi. Niech z nią przez chwilę zagram. Ale pamiętajcie, że według bożego rozkazu: Kto nie dotknął ziemi choć raz, ten nie może być w niebie."
0,"Dlaczego nie znałeś litości, panie?","Hej, sowy, puchacze, kruki,
I my nie znajmy litości:
Szarpajmy jadło na sztuki,
A kiedy jadła nie stanie,
Szarpajmy ciało na sztuki,
Niechaj nagie świecą kości."
0,"Ciemno wszędzie, głucho wszędzie, Co to będzie, co to będzie?","W mroku ciemnym, w ciszy głuchej, Przybywam z odpowiedzią duchem. Wielkie dzieło, wspaniałe cuda, Przemienią świat, jak lśniące gwiazdy cuda. Odkryjemy prawdę, tajemnice rozwiniemy, Co to będzie? To piękno niezgłębione, które stworzymy."
0,Czego dążenie moralne i nauki można dostrzec w bajkach o powracających nieboszczykach?,"Niegdyś słuchałem bajek, pieśni o nieboszczykach, fantastycznych obrzędów próżno; moralność i nauka w nich kryją się. Silnie przemawiały do mojej wyobraźni, miejsca samotne, nocny czas, pobożny cel. Przybywali z prośbą lub przestrogą, wiecznych prawdą, zmysłowo przedstawiane, w umyśle tkwiące."
